Date and Time,FI_FX001_FIT001_PV,FI_LX001_LIT001_PV,FI_QX001_QIT001_PV,FI_PX001_PIT001_PV,Stage,Cyclic Backwash Setpoint,Filter Time in Service,Time to Backwash
12/01/2024 15:39,4.76425,5.30757,0.10376,10.8127,FILTERING,1579,306,1273
12/01/2024 15:40,4.3949,5.29901,0.10125,11.33395,FILTERING,1579,307,1272
12/01/2024 15:41,4.62762,5.30904,0.10239,11.43668,FILTERING,1579,308,1271
12/01/2024 15:42,4.48322,5.30202,0.10297,10.52367,FILTERING,1579,309,1270
12/01/2024 15:43,4.48607,5.30586,0.10185,11.17091,FILTERING,1579,310,1269
12/01/2024 15:44,4.75578,5.31051,0.10196,11.54644,FILTERING,1579,311,1268
12/01/2024 15:45,4.708,5.30635,0.10192,11.18709,FILTERING,1579,312,1267
12/01/2024 15:46,4.71299,5.30297,0.1017,11.49589,FILTERING,1579,313,1266
12/01/2024 15:47,4.81922,5.30575,0.10167,11.41746,FILTERING,1579,314,1265
12/01/2024 15:48,4.57063,5.30608,0.09978,11.45042,FILTERING,1579,315,1264
12/01/2024 15:49,4.7116,5.30398,0.10007,11.30321,FILTERING,1579,316,1263
12/01/2024 15:50,4.52239,5.30503,0.099,11.05718,FILTERING,1579,317,1262
12/01/2024 15:51,4.65898,5.32005,0.10218,11.12412,FILTERING,1579,318,1261
12/01/2024 15:52,4.57828,5.31191,0.09734,11.71268,FILTERING,1579,319,1260
12/01/2024 15:53,4.63433,5.30522,0.10203,11.54588,FILTERING,1579,320,1259
12/01/2024 15:54,4.74503,5.31332,0.10218,11.53952,FILTERING,1579,321,1258
12/01/2024 15:55,4.47387,5.30524,0.09945,11.49581,FILTERING,1579,322,1257
12/01/2024 15:56,5.06797,5.31745,0.0958,11.57419,FILTERING,1579,323,1256
12/01/2024 15:57,4.4607,5.31118,0.09898,12.02345,FILTERING,1579,324,1255
12/01/2024 15:58,4.43192,5.30753,0.09925,11.65329,FILTERING,1579,325,1254
12/01/2024 15:59,4.91967,5.31213,0.09765,11.39689,FILTERING,1579,326,1253
12/01/2024 16:00,4.8601,5.29614,0.09823,12.06848,FILTERING,1579,327,1252
12/01/2024 16:01,4.84075,5.29985,0.10113,11.83095,FILTERING,1579,328,1251
12/01/2024 16:02,4.85617,5.29947,0.09968,11.94969,FILTERING,1579,329,1250
12/01/2024 16:03,4.74306,5.31032,0.09714,12.47122,FILTERING,1579,330,1249
12/01/2024 16:04,4.58148,5.3232,0.09599,12.03228,FILTERING,1579,331,1248
12/01/2024 16:05,4.79192,5.32735,0.09775,12.1755,FILTERING,1579,332,1247
12/01/2024 16:06,4.65758,5.31476,0.09779,11.78617,FILTERING,1579,333,1246
12/01/2024 16:07,5.00468,5.31382,0.09873,12.12584,FILTERING,1579,334,1245
12/01/2024 16:08,4.7973,5.29556,0.09707,12.42726,FILTERING,1579,335,1244
12/01/2024 16:09,4.67906,5.30578,0.09853,11.83122,FILTERING,1579,336,1243
12/01/2024 16:10,4.79772,5.30398,0.10056,12.41227,FILTERING,1579,337,1242
12/01/2024 16:11,4.96281,5.30547,0.09879,12.43717,FILTERING,1579,338,1241
12/01/2024 16:12,4.78608,5.30925,0.0974,12.47497,FILTERING,1579,339,1240
12/01/2024 16:13,4.75337,5.30698,0.09712,12.8301,FILTERING,1579,340,1239
12/01/2024 16:14,4.9859,5.29508,0.09678,12.67635,FILTERING,1579,341,1238
12/01/2024 16:15,5.00588,5.31705,0.09902,13.07719,FILTERING,1579,342,1237
12/01/2024 16:16,4.87558,5.30264,0.09625,12.39411,FILTERING,1579,343,1236
12/01/2024 16:17,4.9032,5.31329,0.09721,12.79204,FILTERING,1579,344,1235
12/01/2024 16:18,5.06461,5.32813,0.09718,12.83632,FILTERING,1579,345,1234
12/01/2024 16:19,4.74972,5.30434,0.09631,12.55055,FILTERING,1579,346,1233
12/01/2024 16:20,4.77932,5.2916,0.09498,13.21916,FILTERING,1579,347,1232
12/01/2024 16:21,4.93893,5.30971,0.0975,13.69121,FILTERING,1579,348,1231
12/01/2024 16:22,5.06206,5.32096,0.09691,13.05081,FILTERING,1579,349,1230
12/01/2024 16:23,5.18939,5.32798,0.09775,13.27009,FILTERING,1579,350,1229
12/01/2024 16:24,5.44505,5.30263,0.0962,13.20714,FILTERING,1579,351,1228
12/01/2024 16:25,5.3446,5.31659,0.09885,13.03143,FILTERING,1579,352,1227
12/01/2024 16:26,5.16446,5.30905,0.09572,12.7635,FILTERING,1579,353,1226
12/01/2024 16:27,5.21633,5.31208,0.09963,13.16271,FILTERING,1579,354,1225
12/01/2024 16:28,5.0436,5.33424,0.09448,13.02203,FILTERING,1579,355,1224
12/01/2024 16:29,5.26466,5.30121,0.09779,14.01646,FILTERING,1579,356,1223
12/01/2024 16:30,5.23517,5.31542,0.09791,13.53675,FILTERING,1579,357,1222
12/01/2024 16:31,5.38225,5.31729,0.09606,13.53396,FILTERING,1579,358,1221
12/01/2024 16:32,5.17733,5.32238,0.09795,13.97132,FILTERING,1579,359,1220
12/01/2024 16:33,5.47198,5.31463,0.09931,13.43527,FILTERING,1579,360,1219
12/01/2024 16:34,5.70024,5.31647,0.09415,13.6093,FILTERING,1579,361,1218
12/01/2024 16:35,5.39776,5.31102,0.09832,13.92768,FILTERING,1579,362,1217
12/01/2024 16:36,5.52592,5.31646,0.09392,14.2841,FILTERING,1579,363,1216
12/01/2024 16:37,5.6099,5.31171,0.09631,14.19448,FILTERING,1579,364,1215
12/01/2024 16:38,5.41815,5.31959,0.10032,14.18726,FILTERING,1579,365,1214
12/01/2024 16:39,5.56994,5.31181,0.09712,14.20524,FILTERING,1579,366,1213
12/01/2024 16:40,5.55458,5.31793,0.09635,14.37115,FILTERING,1579,367,1212
12/01/2024 16:41,5.59875,5.31483,0.09795,14.38108,FILTERING,1579,368,1211
12/01/2024 16:42,5.45195,5.32423,0.10149,14.08129,FILTERING,1579,369,1210
12/01/2024 16:43,5.63898,5.31496,0.09578,14.47399,FILTERING,1579,370,1209
12/01/2024 16:44,5.76139,5.30134,0.0971,14.20812,FILTERING,1579,371,1208
12/01/2024 16:45,5.9799,5.32577,0.10108,14.62475,FILTERING,1579,372,1207
12/01/2024 16:46,5.90957,5.30858,0.10179,14.52657,FILTERING,1579,373,1206
12/01/2024 16:47,6.17655,5.31074,0.09901,15.50302,FILTERING,1579,374,1205
12/01/2024 16:48,5.6208,5.31136,0.09748,14.79979,FILTERING,1579,375,1204
12/01/2024 16:49,5.97723,5.32727,0.10267,14.46111,FILTERING,1579,376,1203
12/01/2024 16:50,5.86807,5.29934,0.1021,14.91283,FILTERING,1579,377,1202
12/01/2024 16:51,6.29812,5.34168,0.10092,15.17964,FILTERING,1579,378,1201
12/01/2024 16:52,5.72737,5.32517,0.09888,15.59662,FILTERING,1579,379,1200
12/01/2024 16:53,5.75008,5.31866,0.10022,14.98858,FILTERING,1579,380,1199
12/01/2024 16:54,5.82724,5.31658,0.10026,14.76151,FILTERING,1579,381,1198
12/01/2024 16:55,5.55153,5.31945,0.10121,15.55209,FILTERING,1579,382,1197
12/01/2024 16:56,5.90044,5.32149,0.1031,14.96365,FILTERING,1579,383,1196
12/01/2024 16:57,5.88312,5.32263,0.10247,15.31774,FILTERING,1579,384,1195
12/01/2024 16:58,6.09446,5.32206,0.09975,15.44202,FILTERING,1579,385,1194
12/01/2024 16:59,6.16223,5.31848,0.10366,15.56907,FILTERING,1579,386,1193
12/01/2024 17:00,6.49867,5.31633,0.10229,15.86731,FILTERING,1579,387,1192
12/01/2024 17:01,6.34313,5.31685,0.10309,15.52599,FILTERING,1579,388,1191
12/01/2024 17:02,6.06731,5.31665,0.10449,15.71939,FILTERING,1579,389,1190
12/01/2024 17:03,6.03268,5.32743,0.10086,15.86757,FILTERING,1579,390,1189
12/01/2024 17:04,6.34046,5.32325,0.10271,15.98696,FILTERING,1579,391,1188
12/01/2024 17:05,6.00775,5.29513,0.10221,16.04156,FILTERING,1579,392,1187
12/01/2024 17:06,6.66782,5.32404,0.1009,16.21302,FILTERING,1579,393,1186
12/01/2024 17:07,6.56715,5.3205,0.10402,16.40526,FILTERING,1579,394,1185
12/01/2024 17:08,6.26715,5.31894,0.10752,16.33965,FILTERING,1579,395,1184
12/01/2024 17:09,6.04807,5.31613,0.10124,16.42756,FILTERING,1579,396,1183
12/01/2024 17:10,6.69116,5.32837,0.1042,15.8863,FILTERING,1579,397,1182
12/01/2024 17:11,6.42713,5.32711,0.10546,16.44538,FILTERING,1579,398,1181
12/01/2024 17:12,6.72723,5.31349,0.10493,16.64336,FILTERING,1579,399,1180
12/01/2024 17:13,6.19035,5.32308,0.10483,16.78724,FILTERING,1579,400,1179
12/01/2024 17:14,6.41888,5.31219,0.1033,16.42975,FILTERING,1579,401,1178
12/01/2024 17:15,6.56926,5.30907,0.10585,16.5085,FILTERING,1579,402,1177
12/01/2024 17:16,6.60699,5.31524,0.10462,16.60259,FILTERING,1579,403,1176
12/01/2024 17:17,6.53689,5.3273,0.10272,17.0042,FILTERING,1579,404,1175
12/01/2024 17:18,6.7807,5.32817,0.10804,17.22175,FILTERING,1579,405,1174
12/01/2024 17:19,6.47173,5.32479,0.10794,16.85752,FILTERING,1579,406,1173
12/01/2024 17:20,6.6858,5.32663,0.10682,17.32017,FILTERING,1579,407,1172
12/01/2024 17:21,6.76725,5.32511,0.10733,17.15272,FILTERING,1579,408,1171
12/01/2024 17:22,6.87488,5.31599,0.10884,17.14615,FILTERING,1579,409,1170
12/01/2024 17:23,6.94299,5.32472,0.10781,17.18765,FILTERING,1579,410,1169
12/01/2024 17:24,6.60427,5.32781,0.10907,17.54256,FILTERING,1579,411,1168
12/01/2024 17:25,6.55078,5.32758,0.1075,17.48365,FILTERING,1579,412,1167
12/01/2024 17:26,7.14139,5.3312,0.11015,18.13602,FILTERING,1579,413,1166
12/01/2024 17:27,6.98041,5.3275,0.10889,17.2648,FILTERING,1579,414,1165
12/01/2024 17:28,6.79218,5.32479,0.10892,17.74301,FILTERING,1579,415,1164
12/01/2024 17:29,7.27986,5.33068,0.10695,17.49584,FILTERING,1579,416,1163
12/01/2024 17:30,7.02035,5.32205,0.1095,17.46078,FILTERING,1579,417,1162
12/01/2024 17:31,7.26046,5.31535,0.10804,17.78521,FILTERING,1579,418,1161
12/01/2024 17:32,7.06531,5.32124,0.10854,17.89654,FILTERING,1579,419,1160
12/01/2024 17:33,7.49095,5.31673,0.10848,18.79762,FILTERING,1579,420,1159
12/01/2024 17:34,7.45666,5.31743,0.1083,17.93373,FILTERING,1579,421,1158
12/01/2024 17:35,7.08237,5.32181,0.11329,17.71673,FILTERING,1579,422,1157
12/01/2024 17:36,7.35282,5.31677,0.11229,18.2045,FILTERING,1579,423,1156
12/01/2024 17:37,7.3137,5.32079,0.11336,17.56704,FILTERING,1579,424,1155
12/01/2024 17:38,7.48423,5.30824,0.10882,18.22873,FILTERING,1579,425,1154
12/01/2024 17:39,7.04316,5.32524,0.11094,18.32806,FILTERING,1579,426,1153
12/01/2024 17:40,7.39874,5.32368,0.10906,18.62865,FILTERING,1579,427,1152
12/01/2024 17:41,7.49834,5.31728,0.11012,18.74946,FILTERING,1579,428,1151
12/01/2024 17:42,6.95977,5.32923,0.10994,18.37351,FILTERING,1579,429,1150
12/01/2024 17:43,7.09945,5.33159,0.11333,18.54674,FILTERING,1579,430,1149
12/01/2024 17:44,6.95256,5.31137,0.11102,18.42958,FILTERING,1579,431,1148
12/01/2024 17:45,7.33055,5.31827,0.11336,18.38865,FILTERING,1579,432,1147
12/01/2024 17:46,7.55167,5.31836,0.11279,18.88788,FILTERING,1579,433,1146
12/01/2024 17:47,7.73206,5.31713,0.11547,18.48088,FILTERING,1579,434,1145
12/01/2024 17:48,7.46953,5.33142,0.10991,18.80685,FILTERING,1579,435,1144
12/01/2024 17:49,7.80325,5.32338,0.11413,18.70121,FILTERING,1579,436,1143
12/01/2024 17:50,7.224,5.32295,0.11406,19.23347,FILTERING,1579,437,1142
12/01/2024 17:51,7.18151,5.30917,0.11098,19.67809,FILTERING,1579,438,1141
12/01/2024 17:52,7.53292,5.33042,0.11404,18.81659,FILTERING,1579,439,1140
12/01/2024 17:53,7.64234,5.31556,0.11311,18.72091,FILTERING,1579,440,1139
12/01/2024 17:54,7.58015,5.32609,0.11234,19.30946,FILTERING,1579,441,1138
12/01/2024 17:55,7.19401,5.32797,0.11151,19.42213,FILTERING,1579,442,1137
12/01/2024 17:56,7.61013,5.33678,0.11173,19.55392,FILTERING,1579,443,1136
12/01/2024 17:57,7.38715,5.31556,0.11593,19.42576,FILTERING,1579,444,1135
12/01/2024 17:58,7.80171,5.30201,0.1129,19.57125,FILTERING,1579,445,1134
12/01/2024 17:59,7.76045,5.32777,0.11411,19.81397,FILTERING,1579,446,1133
12/01/2024 18:00,7.51813,5.34084,0.11178,20.08862,FILTERING,1579,447,1132
12/01/2024 18:01,7.62193,5.33648,0.11181,19.26328,FILTERING,1579,448,1131
12/01/2024 18:02,7.53107,5.32838,0.11462,19.81297,FILTERING,1579,449,1130
12/01/2024 18:03,7.7482,5.32291,0.11098,20.06223,FILTERING,1579,450,1129
12/01/2024 18:04,7.96918,5.33344,0.11237,19.79773,FILTERING,1579,451,1128
12/01/2024 18:05,7.59802,5.31933,0.11304,20.66813,FILTERING,1579,452,1127
12/01/2024 18:06,7.91258,5.33106,0.11313,20.03447,FILTERING,1579,453,1126
12/01/2024 18:07,7.72191,5.33143,0.11267,20.28969,FILTERING,1579,454,1125
12/01/2024 18:08,7.68516,5.336,0.1135,20.54658,FILTERING,1579,455,1124
12/01/2024 18:09,7.83769,5.34973,0.1139,20.2808,FILTERING,1579,456,1123
12/01/2024 18:10,7.66697,5.33093,0.11391,19.98337,FILTERING,1579,457,1122
12/01/2024 18:11,7.77779,5.32385,0.11127,20.48868,FILTERING,1579,458,1121
12/01/2024 18:12,7.663,5.32785,0.11226,21.00683,FILTERING,1579,459,1120
12/01/2024 18:13,8.30914,5.31404,0.1144,20.67848,FILTERING,1579,460,1119
12/01/2024 18:14,7.93643,5.32276,0.11387,20.60801,FILTERING,1579,461,1118
12/01/2024 18:15,7.80216,5.32518,0.11038,21.2229,FILTERING,1579,462,1117
12/01/2024 18:16,7.99718,5.3244,0.11287,20.93011,FILTERING,1579,463,1116
12/01/2024 18:17,7.94375,5.32994,0.10927,20.96135,FILTERING,1579,464,1115
12/01/2024 18:18,7.93338,5.32227,0.1122,21.24522,FILTERING,1579,465,1114
12/01/2024 18:19,8.11131,5.33795,0.11486,21.51856,FILTERING,1579,466,1113
12/01/2024 18:20,8.15042,5.32912,0.11046,22.08977,FILTERING,1579,467,1112
12/01/2024 18:21,7.90279,5.32918,0.1105,21.71235,FILTERING,1579,468,1111
12/01/2024 18:22,7.90322,5.32676,0.11276,21.90207,FILTERING,1579,469,1110
12/01/2024 18:23,7.9724,5.33075,0.10916,21.49331,FILTERING,1579,470,1109
12/01/2024 18:24,7.57557,5.33625,0.11037,21.42938,FILTERING,1579,471,1108
12/01/2024 18:25,7.74098,5.32284,0.11206,21.84896,FILTERING,1579,472,1107
12/01/2024 18:26,8.32498,5.32464,0.11005,21.95663,FILTERING,1579,473,1106
12/01/2024 18:27,8.38769,5.32761,0.11048,21.69626,FILTERING,1579,474,1105
12/01/2024 18:28,8.0155,5.3194,0.11177,22.06369,FILTERING,1579,475,1104
12/01/2024 18:29,8.18674,5.32374,0.11111,22.33369,FILTERING,1579,476,1103
12/01/2024 18:30,8.1393,5.32662,0.11069,22.4208,FILTERING,1579,477,1102
12/01/2024 18:31,8.69796,5.33755,0.10959,22.56394,FILTERING,1579,478,1101
12/01/2024 18:32,8.31073,5.33279,0.11046,22.60111,FILTERING,1579,479,1100
12/01/2024 18:33,8.06537,5.33237,0.10952,22.4641,FILTERING,1579,480,1099
12/01/2024 18:34,7.90348,5.33775,0.11018,22.56565,FILTERING,1579,481,1098
12/01/2024 18:35,7.77643,5.32998,0.10854,22.46499,FILTERING,1579,482,1097
12/01/2024 18:36,8.14104,5.33433,0.1088,23.46622,FILTERING,1579,483,1096
12/01/2024 18:37,7.95121,5.33051,0.10737,23.0422,FILTERING,1579,484,1095
12/01/2024 18:38,7.81965,5.33359,0.10858,23.07937,FILTERING,1579,485,1094
12/01/2024 18:39,7.9759,5.32693,0.10719,22.97814,FILTERING,1579,486,1093
12/01/2024 18:40,7.88951,5.31221,0.10651,24.24873,FILTERING,1579,487,1092
12/01/2024 18:41,8.44335,5.33077,0.10833,23.1586,FILTERING,1579,488,1091
12/01/2024 18:42,8.28184,5.34336,0.10803,23.46582,FILTERING,1579,489,1090
12/01/2024 18:43,8.103,5.33951,0.10865,23.83444,FILTERING,1579,490,1089
12/01/2024 18:44,8.39915,5.33995,0.10659,24.0063,FILTERING,1579,491,1088
12/01/2024 18:45,8.1167,5.34225,0.1076,24.2315,FILTERING,1579,492,1087
12/01/2024 18:46,7.92652,5.33319,0.10757,24.60564,FILTERING,1579,493,1086
12/01/2024 18:47,8.40044,5.33419,0.10717,24.3358,FILTERING,1579,494,1085
12/01/2024 18:48,8.20013,5.3278,0.10501,23.98909,FILTERING,1579,495,1084
12/01/2024 18:49,7.88092,5.33034,0.10623,24.35212,FILTERING,1579,496,1083
12/01/2024 18:50,8.04581,5.33792,0.1063,24.64623,FILTERING,1579,497,1082
12/01/2024 18:51,7.90376,5.34275,0.10551,25.30038,FILTERING,1579,498,1081
12/01/2024 18:52,7.79682,5.33213,0.10212,24.38798,FILTERING,1579,499,1080
12/01/2024 18:53,8.2526,5.32977,0.10524,25.29687,FILTERING,1579,500,1079
12/01/2024 18:54,8.44273,5.3335,0.10807,25.12022,FILTERING,1579,501,1078
12/01/2024 18:55,7.77411,5.33843,0.10396,25.44911,FILTERING,1579,502,1077
12/01/2024 18:56,8.15888,5.32219,0.10316,25.30004,FILTERING,1579,503,1076
12/01/2024 18:57,7.90813,5.3155,0.10456,25.21216,FILTERING,1579,504,1075
12/01/2024 18:58,7.9323,5.32959,0.10422,25.82576,FILTERING,1579,505,1074
12/01/2024 18:59,7.90221,5.32435,0.10529,25.93379,FILTERING,1579,506,1073
12/01/2024 19:00,7.83835,5.33017,0.10137,26.1674,FILTERING,1579,507,1072
12/01/2024 19:01,8.01082,5.33318,0.10411,26.01146,FILTERING,1579,508,1071
12/01/2024 19:02,7.8244,5.33086,0.10365,25.97652,FILTERING,1579,509,1070
12/01/2024 19:03,8.03366,5.34623,0.10231,25.83118,FILTERING,1579,510,1069
12/01/2024 19:04,7.95801,5.33735,0.1028,26.68831,FILTERING,1579,511,1068
12/01/2024 19:05,7.90827,5.33726,0.1036,26.71467,FILTERING,1579,512,1067
12/01/2024 19:06,7.76206,5.33996,0.10313,26.44409,FILTERING,1579,513,1066
12/01/2024 19:07,7.81525,5.32599,0.09988,26.71987,FILTERING,1579,514,1065
12/01/2024 19:08,8.06824,5.34354,0.1026,26.89033,FILTERING,1579,515,1064
12/01/2024 19:09,8.00341,5.33474,0.10105,26.73567,FILTERING,1579,516,1063
12/01/2024 19:10,7.69331,5.34083,0.10104,27.08674,FILTERING,1579,517,1062
12/01/2024 19:11,7.89382,5.32702,0.10082,27.14464,FILTERING,1579,518,1061
12/01/2024 19:12,8.00888,5.32328,0.10028,27.51504,FILTERING,1579,519,1060
12/01/2024 19:13,7.50891,5.34238,0.10209,27.57241,FILTERING,1579,520,1059
12/01/2024 19:14,7.93519,5.33897,0.09997,27.46238,FILTERING,1579,521,1058
12/01/2024 19:15,7.67726,5.32886,0.09822,28.71494,FILTERING,1579,522,1057
12/01/2024 19:16,7.90671,5.32924,0.09912,28.6428,FILTERING,1579,523,1056
12/01/2024 19:17,7.6223,5.34532,0.09979,28.19339,FILTERING,1579,524,1055
12/01/2024 19:18,7.39588,5.32692,0.10119,28.67006,FILTERING,1579,525,1054
12/01/2024 19:19,7.41282,5.3497,0.10007,28.87596,FILTERING,1579,526,1053
12/01/2024 19:20,7.72897,5.32947,0.09772,29.27158,FILTERING,1579,527,1052
12/01/2024 19:21,7.75189,5.34191,0.10256,28.83332,FILTERING,1579,528,1051
12/01/2024 19:22,7.49924,5.33429,0.09908,29.5723,FILTERING,1579,529,1050
12/01/2024 19:23,7.78755,5.34186,0.10044,29.24715,FILTERING,1579,530,1049
12/01/2024 19:24,7.30683,5.3328,0.09816,29.17869,FILTERING,1579,531,1048
12/01/2024 19:25,7.60481,5.33597,0.09905,29.96568,FILTERING,1579,532,1047
12/01/2024 19:26,7.3543,5.33772,0.09937,30.3057,FILTERING,1579,533,1046
12/01/2024 19:27,7.4442,5.3295,0.09982,30.8659,FILTERING,1579,534,1045
12/01/2024 19:28,7.56171,5.34356,0.09946,29.90167,FILTERING,1579,535,1044
12/01/2024 19:29,7.35742,5.33365,0.09907,30.64431,FILTERING,1579,536,1043
12/01/2024 19:30,7.42946,5.33604,0.09719,30.48572,FILTERING,1579,537,1042
12/01/2024 19:31,7.68411,5.33003,0.0967,31.01863,FILTERING,1579,538,1041
12/01/2024 19:32,7.34357,5.31761,0.09797,30.51839,FILTERING,1579,539,1040
12/01/2024 19:33,7.60181,5.33669,0.09879,30.75752,FILTERING,1579,540,1039
12/01/2024 19:34,7.18408,5.35764,0.09698,31.08131,FILTERING,1579,541,1038
12/01/2024 19:35,7.49096,5.34473,0.09885,31.51636,FILTERING,1579,542,1037
12/01/2024 19:36,7.64794,5.33842,0.09937,31.4798,FILTERING,1579,543,1036
12/01/2024 19:37,6.83956,5.33659,0.09577,32.05015,FILTERING,1579,544,1035
12/01/2024 19:38,7.14843,5.33899,0.09584,32.34162,FILTERING,1579,545,1034
12/01/2024 19:39,7.39679,5.3433,0.09685,32.39536,FILTERING,1579,546,1033
12/01/2024 19:40,7.214,5.32959,0.0975,32.88384,FILTERING,1579,547,1032
12/01/2024 19:41,7.30175,5.34807,0.09623,32.70644,FILTERING,1579,548,1031
12/01/2024 19:42,7.0793,5.34499,0.09903,32.40087,FILTERING,1579,549,1030
12/01/2024 19:43,7.18967,5.34513,0.09764,33.35993,FILTERING,1579,550,1029
12/01/2024 19:44,7.11317,5.34301,0.09706,32.95506,FILTERING,1579,551,1028
12/01/2024 19:45,7.3495,5.33977,0.09486,33.59613,FILTERING,1579,552,1027
12/01/2024 19:46,7.13817,5.34511,0.09506,33.98221,FILTERING,1579,553,1026
12/01/2024 19:47,7.12586,5.34458,0.09748,33.83484,FILTERING,1579,554,1025
12/01/2024 19:48,6.94673,5.33713,0.0939,33.43738,FILTERING,1579,555,1024
12/01/2024 19:49,6.90207,5.33548,0.09866,33.79979,FILTERING,1579,556,1023
12/01/2024 19:50,6.88329,5.341,0.09696,34.66173,FILTERING,1579,557,1022
12/01/2024 19:51,7.01864,5.35269,0.10212,34.40443,FILTERING,1579,558,1021
12/01/2024 19:52,6.82524,5.3305,0.10078,34.66988,FILTERING,1579,559,1020
12/01/2024 19:53,6.93683,5.32879,0.09712,35.06507,FILTERING,1579,560,1019
12/01/2024 19:54,7.26315,5.34196,0.09731,35.2383,FILTERING,1579,561,1018
12/01/2024 19:55,6.99125,5.34116,0.09906,35.30556,FILTERING,1579,562,1017
12/01/2024 19:56,6.72054,5.34225,0.10021,35.35238,FILTERING,1579,563,1016
12/01/2024 19:57,6.99449,5.34293,0.0953,35.51476,FILTERING,1579,564,1015
12/01/2024 19:58,6.64092,5.33931,0.09519,36.06002,FILTERING,1579,565,1014
12/01/2024 19:59,6.28299,5.35312,0.09706,36.16331,FILTERING,1579,566,1013
12/01/2024 20:00,6.45688,5.32851,0.09899,36.11512,FILTERING,1579,567,1012
12/01/2024 20:01,6.25202,5.3348,0.09899,36.71249,FILTERING,1579,568,1011
12/01/2024 20:02,6.52338,5.34071,0.09999,36.54516,FILTERING,1579,569,1010
12/01/2024 20:03,6.56469,5.32851,0.09673,36.52484,FILTERING,1579,570,1009
12/01/2024 20:04,6.86344,5.34036,0.0952,36.74956,FILTERING,1579,571,1008
12/01/2024 20:05,6.56053,5.35517,0.10012,36.88099,FILTERING,1579,572,1007
12/01/2024 20:06,6.41816,5.34215,0.09776,37.29068,FILTERING,1579,573,1006
12/01/2024 20:07,6.59455,5.34394,0.09614,37.94073,FILTERING,1579,574,1005
12/01/2024 20:08,5.95299,5.33213,0.09956,37.52772,FILTERING,1579,575,1004
12/01/2024 20:09,6.40876,5.33739,0.10071,38.02483,FILTERING,1579,576,1003
12/01/2024 20:10,6.48211,5.33943,0.09953,37.97074,FILTERING,1579,577,1002
12/01/2024 20:11,5.99839,5.34,0.09921,38.28951,FILTERING,1579,578,1001
12/01/2024 20:12,6.48893,5.3529,0.09986,38.11485,FILTERING,1579,579,1000
12/01/2024 20:13,6.29385,5.34722,0.09974,38.70235,FILTERING,1579,580,999
12/01/2024 20:14,6.10898,5.33397,0.09848,38.91145,FILTERING,1579,581,998
12/01/2024 20:15,6.28439,5.34495,0.09964,39.33309,FILTERING,1579,582,997
12/01/2024 20:16,6.57769,5.34707,0.10171,39.43983,FILTERING,1579,583,996
12/01/2024 20:17,6.12558,5.35231,0.10163,39.21555,FILTERING,1579,584,995
12/01/2024 20:18,6.10444,5.35595,0.10162,40.10295,FILTERING,1579,585,994
12/01/2024 20:19,5.92847,5.33529,0.1001,40.0438,FILTERING,1579,586,993
12/01/2024 20:20,5.81587,5.33703,0.10155,40.24364,FILTERING,1579,587,992
12/01/2024 20:21,6.11738,5.33356,0.09879,40.38518,FILTERING,1579,588,991
12/01/2024 20:22,5.74553,5.34186,0.10256,40.43682,FILTERING,1579,589,990
12/01/2024 20:23,5.89648,5.34757,0.10467,40.86211,FILTERING,1579,590,989
12/01/2024 20:24,5.75204,5.35185,0.10056,41.14447,FILTERING,1579,591,988
12/01/2024 20:25,5.90878,5.34345,0.10213,40.68317,FILTERING,1579,592,987
12/01/2024 20:26,5.84513,5.3416,0.10375,41.25148,FILTERING,1579,593,986
12/01/2024 20:27,5.95133,5.34548,0.10538,41.54293,FILTERING,1579,594,985
12/01/2024 20:28,5.60727,5.33769,0.10308,41.903,FILTERING,1579,595,984
12/01/2024 20:29,5.62077,5.3612,0.10296,42.39132,FILTERING,1579,596,983
12/01/2024 20:30,5.44451,5.33173,0.10129,42.00944,FILTERING,1579,597,982
12/01/2024 20:31,5.51697,5.34617,0.10465,42.29967,FILTERING,1579,598,981
12/01/2024 20:32,5.64691,5.36099,0.10781,42.50386,FILTERING,1579,599,980
12/01/2024 20:33,5.68853,5.34496,0.10542,42.62622,FILTERING,1579,600,979
12/01/2024 20:34,5.31845,5.34349,0.10522,42.97207,FILTERING,1579,601,978
12/01/2024 20:35,5.64263,5.34226,0.10599,43.51752,FILTERING,1579,602,977
12/01/2024 20:36,5.70576,5.34378,0.10574,43.1807,FILTERING,1579,603,976
12/01/2024 20:37,5.48333,5.35631,0.10478,43.8363,FILTERING,1579,604,975
12/01/2024 20:38,5.74212,5.32774,0.10749,43.40904,FILTERING,1579,605,974
12/01/2024 20:39,5.17823,5.3578,0.10684,43.96341,FILTERING,1579,606,973
12/01/2024 20:40,5.05041,5.33425,0.10677,44.24575,FILTERING,1579,607,972
12/01/2024 20:41,4.91007,5.34361,0.10553,45.06043,FILTERING,1579,608,971
12/01/2024 20:42,5.53163,5.34241,0.10919,44.68951,FILTERING,1579,609,970
12/01/2024 20:43,5.33005,5.35066,0.10847,44.32617,FILTERING,1579,610,969
12/01/2024 20:44,5.15496,5.33327,0.10688,44.60211,FILTERING,1579,611,968
12/01/2024 20:45,5.18913,5.34986,0.10945,45.42788,FILTERING,1579,612,967
12/01/2024 20:46,4.87527,5.36246,0.10743,45.81836,FILTERING,1579,613,966
12/01/2024 20:47,5.55692,5.33546,0.10723,45.96411,FILTERING,1579,614,965
